fecha;provincia;siglas;grupo_edad;hombres;mujeres;tasa_hombres_x1000;tasa_mujeres_x1000;enfermos
02/05/2020;Segovia;SE;60-69;413;443;4.698.521.047;5.445.605.409;856
02/05/2020;Valladolid;VA;60-69;529;687;1.698.016.306;204.196.885;1216
02/05/2020;Valladolid;VA;70-79;447;455;1.865.375.788;1.659.009.699;902
03/05/2020;León;LE;0-9;202;181;13.998.614;1.348.733.234;383
03/05/2020;Palencia;PA;0-9;48;22;8.565.310.493;4.212.138.618;70
03/05/2020;Zamora;ZA;0-9;151;142;3.088.566.169;3.165.403.477;293
03/05/2020;Burgos;BU;10-19;138;147;8.530.629.907;9.605.331.939;285
03/05/2020;León;LE;10-19;117;124;6.857.745.736;7.624.669.495;241
03/05/2020;Zamora;ZA;20-29;49;71;7.375.075.256;1.161.649.215;120
03/05/2020;Ávila;AV;30-39;215;303;2.588.801.927;3.704.609.365;518
03/05/2020;León;LE;30-39;393;676;160.992.995;2.754.125.076;1069
03/05/2020;Ávila;AV;40-49;314;452;2.873.615.814;4.220.354.809;766
03/05/2020;Salamanca;SA;40-49;605;909;2.655.838.455;3.860.528.328;1514
03/05/2020;Zamora;ZA;40-49;144;222;1.307.426.911;2.046.648.843;366
03/05/2020;Soria;SO;50-59;237;361;324.702.014;5.637.982.196;598
03/05/2020;Valladolid;VA;50-59;674;1041;1.707.323.252;2.578.839.151;1715
03/05/2020;Castilla y León;CyL;50-59;4012;6092;2.184.459.412;3.343.688.596;10104
03/05/2020;Soria;SO;60-69;176;213;3.238.866.397;433.896.924;389
03/05/2020;Burgos;BU;70-79;337;307;20.719.336;1.786.753.579;644
03/05/2020;Soria;SO;70-79;133;111;3.303.527.074;2.735.337.605;244
03/05/2020;Zamora;ZA;70-79;96;87;1.089.299.898;8.796.764.408;183
03/05/2020;Burgos;BU;80->80;476;829;4.318.635.456;4.457.947.946;1305
03/05/2020;Salamanca;SA;80->80;620;980;4.987.531.172;4.909.327.723;1600
03/05/2020;Soria;SO;80->80;323;584;8.849.315.068;1.027.264.732;907
04/05/2020;León;LE;0-9;203;182;1.406.791.407;1.356.184.799;385
04/05/2020;Zamora;ZA;0-9;155;145;3.170.382.491;3.232.278.199;300
04/05/2020;Ávila;AV;10-19;78;63;111.827.957;9.687.836.383;141
04/05/2020;Valladolid;VA;10-19;197;201;7.986.702.343;8.607.399.794;398
04/05/2020;León;LE;30-39;396;678;1.622.219.491;2.762.273.375;1074
04/05/2020;Salamanca;SA;30-39;459;737;2.530.459.231;3.961.939.576;1196
04/05/2020;Segovia;SE;30-39;234;323;2.631.578.947;367.337.655;557
04/05/2020;Zamora;ZA;30-39;89;148;1.038.748.833;1.882.712.123;237
04/05/2020;Castilla y León;CyL;30-39;2785;4143;2.063.039.372;3.119.869.874;6928
04/05/2020;Segovia;SE;40-49;397;556;3.489.496.352;4.826.807.883;953
04/05/2020;Valladolid;VA;40-49;814;1219;1.813.685.078;2.782.533.269;2033
04/05/2020;León;LE;50-59;628;952;1.797.366.915;2.671.230.955;1580
04/05/2020;León;LE;70-79;500;421;2.393.718.882;1.699.293.643;921
04/05/2020;Segovia;SE;70-79;305;249;5.376.344.086;3.974.461.293;554
05/05/2020;Valladolid;VA;20-29;339;490;1.411.441.419;2.084.928.942;829
05/05/2020;Zamora;ZA;20-29;54;77;8.127.633.955;1.259.816.754;131
05/05/2020;Ávila;AV;30-39;220;306;2.649.006.623;3.741.288.666;526
05/05/2020;Palencia;PA;30-39;183;245;1.981.162.715;2.842.227.378;428
05/05/2020;Salamanca;SA;30-39;462;745;2.546.998.181;4.004.945.705;1207
05/05/2020;Segovia;SE;30-39;235;327;2.642.825.011;3.718.867.281;562
05/05/2020;Valladolid;VA;30-39;590;872;1.884.863.587;2.790.667.904;1462
05/05/2020;Castilla y León;CyL;30-39;2812;4189;2.083.040.113;3.154.509.993;7001
05/05/2020;León;LE;40-49;627;1002;1.960.355.178;3.061.785.736;1629
05/05/2020;Valladolid;VA;50-59;686;1085;1.737.720.698;2.687.839.076;1771
05/05/2020;Ávila;AV;60-69;280;318;2.774.749.777;3.519.645.822;598
05/05/2020;Burgos;BU;60-69;448;519;1.921.839.475;2.392.366.553;967
06/05/2020;Palencia;PA;0-9;51;25;9.100.642.398;4.786.521.156;76
06/05/2020;Ávila;AV;20-29;128;171;1.792.215.066;2.591.694.453;299
06/05/2020;León;LE;20-29;234;343;1.268.911.664;1.989.328.384;577
06/05/2020;Burgos;BU;30-39;508;661;2.436.567.701;3.305.495.824;1169
06/05/2020;Salamanca;SA;30-39;464;754;2.558.024.147;4.053.327.599;1218
06/05/2020;Valladolid;VA;30-39;593;884;1.894.447.639;2.829.071.591;1477
06/05/2020;Castilla y León;CyL;30-39;2843;4232;2.106.003.926;3.186.890.974;7075
06/05/2020;Ávila;AV;40-49;318;463;2.910.222.385;4.323.062.558;781
06/05/2020;Palencia;PA;40-49;282;345;2.484.800.423;3.129.535.559;627
06/05/2020;Segovia;SE;40-49;402;567;3.533.444.669;4.922.302.283;969
06/05/2020;Soria;SO;40-49;203;334;2.998.965.874;5.374.094.932;537
06/05/2020;Valladolid;VA;40-49;839;1246;1.869.387.937;2.844.164.441;2085
06/05/2020;Ávila;AV;50-59;306;474;2.568.622.513;4.090.438.385;780
06/05/2020;Zamora;ZA;50-59;158;264;1.227.565.846;2.118.270.079;422
06/05/2020;Ávila;AV;60-69;283;326;2.804.479.239;3.608.190.371;609
06/05/2020;Salamanca;SA;60-69;612;691;3.050.999.551;3.381.618.871;1303
06/05/2020;Segovia;SE;60-69;428;459;4.869.169.511;5.642.286.417;887
06/05/2020;Segovia;SE;70-79;312;257;549.973.559;4.102.154.828;569
06/05/2020;Castilla y León;CyL;70-79;2646;2517;2.424.409.016;2.052.716.567;5163
06/05/2020;Ávila;AV;80->80;348;540;5.872.426.595;5.987.360.018;888
06/05/2020;Soria;SO;80->80;328;593;898.630.137;1.043.095.866;921
07/05/2020;Burgos;BU;10-19;143;157;88.397.107;1.025.875.588;300
07/05/2020;León;LE;10-19;123;134;7.209.425.004;8.239.562.196;257
07/05/2020;Zamora;ZA;10-19;50;56;8.632.596.685;9.978.617.249;106
07/05/2020;León;LE;20-29;242;346;131.229.326;2.006.727.758;588
07/05/2020;Salamanca;SA;20-29;282;444;173.006.135;2.564.102.564;726
07/05/2020;Soria;SO;20-29;89;132;202.134.908;3.212.460.453;221
07/05/2020;Valladolid;VA;20-29;338;508;1.407.277.875;2.161.518.169;846
07/05/2020;León;LE;30-39;409;685;1.675.474.171;2.790.792.422;1094
07/05/2020;Palencia;PA;30-39;189;249;204.611.887;288.863.109;438
07/05/2020;Ávila;AV;40-49;323;473;2.955.980.599;441.643.324;796
07/05/2020;Palencia;PA;40-49;285;350;251.123.447;3.174.891.147;635
07/05/2020;Segovia;SE;40-49;405;578;3.559.813.659;5.017.796.684;983
07/05/2020;Soria;SO;40-49;205;340;3.028.512.336;5.470.635.559;545
07/05/2020;Valladolid;VA;40-49;852;1264;1.898.353.423;2.885.251.889;2116
07/05/2020;Burgos;BU;50-59;635;932;2.274.518.232;3.489.199.206;1567
07/05/2020;Burgos;BU;60-69;459;525;1.969.027.498;242.002.397;984
07/05/2020;Salamanca;SA;60-69;613;702;3.055.984.845;3.435.450.719;1315
07/05/2020;Soria;SO;60-69;185;241;3.404.490.247;4.909.350.173;426
07/05/2020;Zamora;ZA;60-69;160;162;138.014.319;151.119.403;322
07/05/2020;Segovia;SE;70-79;315;260;5.552.617.663;4.150.039.904;575
07/05/2020;Castilla y León;CyL;70-79;2670;2547;244.639.912;2.077.182.795;5217
07/05/2020;Palencia;PA;80->80;186;372;3.726.708.075;4.107.320.305;558
07/05/2020;Salamanca;SA;80->80;663;1135;5.333.440.592;5.685.803.026;1798
07/05/2020;Valladolid;VA;80->80;558;1150;4.070.021.882;4.938.377.636;1708
08/05/2020;Palencia;PA;0-9;53;25;9.457.530.335;4.786.521.156;78
08/05/2020;Salamanca;SA;0-9;244;267;21.807.132;2.515.308.526;511
08/05/2020;Castilla y León;CyL;0-9;1441;1268;1.663.895.432;155.720.391;2709
08/05/2020;Burgos;BU;10-19;143;159;88.397.107;1.038.944.067;302
08/05/2020;León;LE;10-19;125;137;7.326.651.427;8.424.030.007;262
08/05/2020;Segovia;SE;10-19;62;63;8.544.652.701;9.143.686.502;125
08/05/2020;Soria;SO;10-19;37;34;9.341.075.486;9.176.788.124;71
08/05/2020;Valladolid;VA;10-19;206;213;835.157.707;9.121.274.409;419
08/05/2020;Castilla y León;CyL;10-19;922;933;9.011.386.405;9.591.068.895;1855
08/05/2020;León;LE;20-29;242;346;131.229.326;2.006.727.758;588
08/05/2020;Salamanca;SA;20-29;287;449;1.760.736.196;2.592.977.593;736
08/05/2020;Soria;SO;20-29;92;132;2.089.484.442;3.212.460.453;224
08/05/2020;Castilla y León;CyL;20-29;1715;2442;1.594.725.782;2.357.097.353;4157
08/05/2020;Burgos;BU;30-39;516;677;2.474.938.846;3.385.507.826;1193
08/05/2020;Valladolid;VA;30-39;610;905;1.948.757.268;2.896.278.043;1515
08/05/2020;Zamora;ZA;30-39;101;163;1.178.804.855;2.073.527.541;264
08/05/2020;Castilla y León;CyL;30-39;2913;4328;2.157.857.698;3.259.183.397;7241
08/05/2020;Valladolid;VA;40-49;859;1283;1.913.950.224;2.928.621.973;2142
08/05/2020;Zamora;ZA;40-49;159;248;1.443.617.214;2.286.346.455;407
08/05/2020;Castilla y León;CyL;40-49;4256;6278;2.369.987.582;3.538.077.445;10534
08/05/2020;León;LE;50-59;650;972;1.860.331.998;2.727.349.252;1622
08/05/2020;Segovia;SE;50-59;516;787;4.414.406.707;6.814.442.809;1303
08/05/2020;Soria;SO;50-59;271;410;3.712.837.375;6.403.248.477;681
08/05/2020;Salamanca;SA;60-69;619;714;3.085.896.605;3.494.176.373;1333
08/05/2020;Soria;SO;60-69;188;242;3.459.698.197;4.929.720.921;430
08/05/2020;Valladolid;VA;60-69;579;756;1.858.509.341;2.247.057.425;1335
08/05/2020;Ávila;AV;70-79;228;237;321.852.061;3.116.780.642;465
08/05/2020;Salamanca;SA;70-79;415;452;2.769.066.524;257.652.625;867
08/05/2020;Soria;SO;70-79;145;118;3.601.589.667;2.907.836.373;263
08/05/2020;Ávila;AV;80->80;351;550;5.923.050.962;6.098.237.055;901
08/05/2020;León;LE;80->80;656;1178;3.793.442.433;3.982.285.927;1834
08/05/2020;Soria;SO;80->80;330;598;904.109.589;1.051.890.941;928
08/05/2020;Zamora;ZA;80->80;170;246;2.172.246.358;1.984.190.999;416
09/05/2020;Ávila;AV;0-9;105;89;1.805.674.979;1.666.978.835;194
09/05/2020;León;LE;0-9;204;186;1.413.721.414;1.385.991.058;390
09/05/2020;Castilla y León;CyL;0-9;1440;1270;1.662.740.751;1.559.660.068;2710
09/05/2020;Zamora;ZA;10-19;52;58;8.977.900.552;1.033.499.644;110
09/05/2020;Palencia;PA;20-29;123;133;1.791.697.014;2.034.572.434;256
09/05/2020;Segovia;SE;20-29;153;227;1.983.663.944;3.154.091.983;380
09/05/2020;Valladolid;VA;20-29;342;517;1.423.932.051;2.199.812.782;859
09/05/2020;Soria;SO;30-39;136;213;2.569.916.856;4.303.030.303;349
09/05/2020;Valladolid;VA;30-39;614;907;1.961.536.004;2.902.678.657;1521
09/05/2020;Castilla y León;CyL;30-39;2928;4351;2.168.969.221;3.276.503.456;7279
09/05/2020;Burgos;BU;40-49;717;977;2.515.966.033;3.612.497.689;1694
09/05/2020;Castilla y León;CyL;40-49;4263;6301;2.373.885.588;35.510.395;10564
09/05/2020;Segovia;SE;50-59;517;792;4.422.961.759;6.857.736.601;1309
09/05/2020;Zamora;ZA;50-59;169;276;1.313.029.291;2.214.555.083;445
09/05/2020;Castilla y León;CyL;50-59;4279;6637;2.329.835.948;364.282.029;10916
09/05/2020;Ávila;AV;60-69;291;344;2.883.757.804;3.807.415.606;635
09/05/2020;Salamanca;SA;60-69;620;716;3.090.881.898;3.503.963.982;1336
09/05/2020;Soria;SO;60-69;188;242;3.459.698.197;4.929.720.921;430
09/05/2020;Zamora;ZA;60-69;165;172;1.423.272.665;1.604.477.612;337
09/05/2020;Salamanca;SA;70-79;417;452;2.782.411.423;257.652.625;869
09/05/2020;Segovia;SE;70-79;317;265;5.587.872.378;4.229.848.364;582
09/05/2020;Zamora;ZA;70-79;109;106;1.236.809.259;1.071.789.687;215
09/05/2020;Salamanca;SA;80->80;670;1151;5.389.751.428;5.765.955.315;1821
09/05/2020;Soria;SO;80->80;330;600;904.109.589;1.055.408.971;930
09/05/2020;Valladolid;VA;80->80;559;1159;4.077.315.828;4.977.025.808;1718
10/05/2020;Ávila;AV;0-9;105;89;1.805.674.979;1.666.978.835;194
10/05/2020;León;LE;0-9;204;187;1.413.721.414;1.393.442.623;391
10/05/2020;Salamanca;SA;0-9;243;267;2.171.775.851;2.515.308.526;510
10/05/2020;Valladolid;VA;0-9;341;292;161.481.271;1.457.013.123;633
10/05/2020;Ávila;AV;10-19;85;63;1.218.637.993;9.687.836.383;148
10/05/2020;León;LE;10-19;126;137;7.385.264.639;8.424.030.007;263
10/05/2020;Salamanca;SA;10-19;153;159;1.081.654.295;115.804.807;312
10/05/2020;Zamora;ZA;10-19;52;58;8.977.900.552;1.033.499.644;110
10/05/2020;Burgos;BU;20-29;291;385;1.816.933.067;256.855.027;676
10/05/2020;Palencia;PA;20-29;123;135;1.791.697.014;2.065.167.508;258
10/05/2020;Castilla y León;CyL;20-29;1719;2457;1.598.445.259;2.371.575.838;4176
10/05/2020;Ávila;AV;30-39;231;319;2.781.456.954;3.900.232.302;550
10/05/2020;León;LE;30-39;418;695;1.712.342.796;2.831.533.917;1113
10/05/2020;Segovia;SE;30-39;248;354;2.789.023.842;4.025.929.717;602
10/05/2020;Valladolid;VA;30-39;616;905;1.967.925.372;2.896.278.043;1521
10/05/2020;Zamora;ZA;30-39;101;163;1.178.804.855;2.073.527.541;264
10/05/2020;Palencia;PA;40-49;289;356;2.546.479.866;3.229.317.852;645
10/05/2020;Segovia;SE;40-49;409;587;3.594.972.313;5.095.928.466;996
10/05/2020;León;LE;50-59;657;980;1.880.366.342;2.749.796.571;1637
10/05/2020;Palencia;PA;50-59;255;377;2.007.557.865;3.098.035.993;632
10/05/2020;Salamanca;SA;50-59;746;1215;3.001.770.481;4.801.422.644;1961
10/05/2020;Soria;SO;50-59;274;421;3.753.938.896;6.575.042.949;695
10/05/2020;Castilla y León;CyL;50-59;4285;6656;2.333.102.836;3.653.248.735;10941
10/05/2020;Burgos;BU;60-69;464;532;1.990.476.599;2.452.290.956;996
10/05/2020;León;LE;60-69;559;703;1.846.773.927;2.338.656.021;1262
10/05/2020;Salamanca;SA;60-69;622;718;3.100.852.485;351.375.159;1340
10/05/2020;Segovia;SE;60-69;439;471;4.994.311.718;5.789.797.173;910
10/05/2020;Valladolid;VA;60-69;580;756;1.861.719.201;2.247.057.425;1336
10/05/2020;Castilla y León;CyL;60-69;3530;4172;2.316.850.658;2.791.513.051;7702
10/05/2020;Burgos;BU;70-79;354;322;2.176.452.505;1.874.054.243;676
10/05/2020;Palencia;PA;70-79;150;158;2.015.858.084;2.006.349.206;308
10/05/2020;Salamanca;SA;70-79;417;451;2.782.411.423;257.082.597;868
10/05/2020;Castilla y León;CyL;70-79;2695;2592;2.469.305.479;2.113.882.138;5287
10/05/2020;Ávila;AV;80->80;355;553;5.990.550.118;6.131.500.166;908
10/05/2020;León;LE;80->80;658;1180;3.805.007.807;3.989.047.023;1838
10/05/2020;Salamanca;SA;80->80;670;1155;5.389.751.428;5.785.993.387;1825
10/05/2020;Soria;SO;80->80;330;600;904.109.589;1.055.408.971;930
11/05/2020;León;LE;0-9;205;187;1.420.651.421;1.393.442.623;392
11/05/2020;Soria;SO;0-9;48;35;1.422.643.746;10.815.822;83
11/05/2020;Castilla y León;CyL;0-9;1463;1287;1.689.298.416;1.580.537.407;2750
11/05/2020;Ávila;AV;10-19;86;66;123.297.491;1.014.916.193;152
11/05/2020;Burgos;BU;10-19;150;159;9.272.423.812;1.038.944.067;309
11/05/2020;Salamanca;SA;10-19;154;164;1.088.723.931;1.194.464.676;318
11/05/2020;Palencia;PA;20-29;124;135;1.806.263.656;2.065.167.508;259
11/05/2020;Zamora;ZA;20-29;56;85;8.428.657.435;1.390.706.806;141
11/05/2020;Castilla y León;CyL;20-29;1741;2482;1.618.902.382;2.395.706.647;4223
11/05/2020;Burgos;BU;30-39;518;688;2.484.531.632;3.440.516.077;1206
11/05/2020;Palencia;PA;30-39;189;262;204.611.887;3.039.443.155;451
11/05/2020;Soria;SO;30-39;140;218;2.645.502.646;4.404.040.404;358
11/05/2020;Palencia;PA;40-49;291;361;2.564.102.564;327.467.344;652
11/05/2020;Salamanca;SA;40-49;659;1000;2.892.888.499;4.247.005.861;1659
11/05/2020;Soria;SO;40-49;217;362;3.205.791.107;582.461.786;579
11/05/2020;Zamora;ZA;40-49;164;254;1.489.013.982;2.341.661.289;418
11/05/2020;Ávila;AV;50-59;319;508;2.677.746.999;4.383.845.357;827
11/05/2020;Palencia;PA;50-59;261;382;2.054.794.521;3.139.124.004;643
11/05/2020;Soria;SO;50-59;277;432;3.795.040.416;674.683.742;709
11/05/2020;Zamora;ZA;50-59;173;282;1.344.106.907;2.262.697.585;455
11/05/2020;Castilla y León;CyL;50-59;4338;6762;2.361.960.351;3.711.428.477;11100
11/05/2020;Ávila;AV;60-69;294;349;2.913.487.266;3.862.755.949;643
11/05/2020;Salamanca;SA;60-69;629;724;3.135.749.539;3.543.114.417;1353
11/05/2020;Valladolid;VA;60-69;589;771;1.890.607.948;2.291.641.898;1360
11/05/2020;Ávila;AV;70-79;230;240;3.246.753.247;3.156.233.561;470
11/05/2020;León;LE;70-79;510;446;2.441.593.259;1.800.201.816;956
11/05/2020;Palencia;PA;80->80;190;382;3.806.852.334;4.217.732.141;572
11/05/2020;Zamora;ZA;80->80;179;272;2.287.247.636;2.193.902.242;451
11/05/2020;Castilla y León;CyL;80->80;3981;6999;4.875.808.348;5.161.961.236;10980
12/05/2020;Salamanca;SA;0-9;246;271;2.198.587.899;255.299.105;517
12/05/2020;Ávila;AV;10-19;87;67;1.247.311.828;1.030.293.711;154
12/05/2020;Palencia;PA;10-19;68;50;1.082.457.816;8.447.372.867;118
12/05/2020;Zamora;ZA;10-19;54;58;932.320.442;1.033.499.644;112
12/05/2020;Burgos;BU;20-29;301;390;1.879.370.629;2.601.908.066;691
12/05/2020;Soria;SO;20-29;94;138;2.134.908.017;3.358.481.382;232
12/05/2020;Burgos;BU;30-39;522;695;2.503.717.205;3.475.521.328;1217
12/05/2020;Segovia;SE;30-39;254;362;2.856.500.225;4.116.911.179;616
12/05/2020;Castilla y León;CyL;30-39;3005;4454;2.226.008.371;3.354.067.202;7459
12/05/2020;León;LE;40-49;659;1036;2.060.405.203;3.165.678.665;1695
12/05/2020;Segovia;SE;40-49;415;611;3.647.710.293;5.304.279.885;1026
12/05/2020;Soria;SO;40-49;216;366;3.191.017.876;5.888.978.278;582
12/05/2020;Valladolid;VA;40-49;876;1315;1.951.828.168;3.001.666.324;2191
12/05/2020;Palencia;PA;50-59;262;393;2.062.667.296;3.229.517.627;655
12/05/2020;Salamanca;SA;50-59;793;1260;3.190.890.069;4.979.253.112;2053
12/05/2020;Soria;SO;50-59;282;441;3.863.542.951;6.887.396.533;723
12/05/2020;Castilla y León;CyL;50-59;4406;6858;2.398.985.087;3.764.119.565;11264
12/05/2020;Ávila;AV;60-69;296;350;2.933.306.907;3.873.824.018;646
12/05/2020;Zamora;ZA;60-69;171;181;1.475.028.034;1.688.432.836;352
12/05/2020;Ávila;AV;70-79;230;242;3.246.753.247;3.182.535.508;472
12/05/2020;Burgos;BU;70-79;357;326;2.194.897.018;189.733.442;683
12/05/2020;Segovia;SE;70-79;320;274;5.640.754.451;4.373.503.591;594
12/05/2020;Burgos;BU;80->80;502;863;4.554.527.309;4.640.782.964;1365
12/05/2020;Segovia;SE;80->80;530;820;1.104.396.749;1.024.615.769;1350
12/05/2020;Soria;SO;80->80;330;602;904.109.589;1.058.927.001;932
13/05/2020;León;LE;0-9;212;192;1.469.161.469;1.430.700.447;404
13/05/2020;Valladolid;VA;0-9;351;303;1.662.167.922;1.511.900.604;654
13/05/2020;Ávila;AV;10-19;88;69;1.261.648.746;1.061.048.747;157
13/05/2020;Salamanca;SA;10-19;156;165;1.102.863.203;1.201.747.997;321
13/05/2020;Segovia;SE;10-19;67;66;9.233.737.596;9.579.100.145;133
13/05/2020;Soria;SO;10-19;39;35;9.845.998.485;9.446.693.657;74
13/05/2020;Burgos;BU;20-29;309;400;1.929.320.679;2.668.623.657;709
13/05/2020;Salamanca;SA;20-29;302;469;1.852.760.736;2.708.477.708;771
13/05/2020;Zamora;ZA;20-29;60;87;9.030.704.395;1.423.429.319;147
13/05/2020;Castilla y León;CyL;20-29;1791;2543;1.665.395.845;2.454.585.819;4334
13/05/2020;León;LE;30-39;431;713;1.765.597.477;2.904.868.609;1144
13/05/2020;Salamanca;SA;30-39;508;794;2.800.595.402;4.268.358.241;1302
13/05/2020;Segovia;SE;30-39;259;373;2.912.730.544;424.201.069;632
13/05/2020;Soria;SO;30-39;142;235;268.329.554;4.747.474.747;377
13/05/2020;Palencia;PA;40-49;296;367;2.608.159.309;3.329.100.145;663
13/05/2020;Salamanca;SA;40-49;689;1023;3.024.582.968;4.344.686.996;1712
13/05/2020;Zamora;ZA;40-49;171;258;1.552.569.457;2.378.537.845;429
13/05/2020;León;LE;50-59;667;993;1.908.986.835;2.786.273.464;1660
13/05/2020;Segovia;SE;50-59;534;827;4.568.397.639;7.160.793.142;1361
13/05/2020;Valladolid;VA;50-59;729;1191;1.846.644.882;2.950.429.807;1920
13/05/2020;Castilla y León;CyL;50-59;4452;6929;2.424.031.231;3.803.089.015;11381
13/05/2020;Valladolid;VA;60-69;592;773;190.023.753;2.297.586.494;1365
13/05/2020;Ávila;AV;70-79;229;243;3.232.636.928;3.195.686.481;472
13/05/2020;Segovia;SE;70-79;321;277;5.658.381.809;4.421.388.667;598
13/05/2020;Valladolid;VA;70-79;479;503;1.998.914.994;1.834.026.107;982
13/05/2020;Castilla y León;CyL;70-79;2762;2671;2.530.694.521;2.178.309.873;5433
13/05/2020;Palencia;PA;80->80;194;384;3.886.996.594;4.239.814.508;578
13/05/2020;Soria;SO;80->80;331;603;9.068.493.151;1.060.686.016;934
13/05/2020;Valladolid;VA;80->80;577;1180;4.208.606.856;5.067.204.878;1757
14/05/2020;Burgos;BU;0-9;190;146;1.332.959.169;1.085.501.859;336
14/05/2020;Ávila;AV;10-19;90;72;1.290.322.581;1.107.181.301;162
14/05/2020;Ávila;AV;20-29;132;184;1.848.221.787;2.788.723.856;316
14/05/2020;León;LE;20-29;251;351;1.361.097.554;2.035.726.714;602
14/05/2020;Segovia;SE;20-29;167;238;2.165.175.677;3.306.933.444;405
14/05/2020;Soria;SO;20-29;98;145;2.225.755.167;3.528.839.134;243
14/05/2020;Valladolid;VA;20-29;362;543;1.507.202.931;2.310.441.665;905
14/05/2020;Burgos;BU;30-39;529;710;2.537.291.956;355.053.258;1239
14/05/2020;Segovia;SE;30-39;263;376;29.577.148;4.276.128.739;639
14/05/2020;Castilla y León;CyL;30-39;3056;4548;2.263.787.548;3.424.853.533;7604
14/05/2020;Palencia;PA;40-49;296;370;2.608.159.309;3.356.313.498;666
14/05/2020;Segovia;SE;40-49;423;634;37.180.276;5.503.949.996;1057
14/05/2020;Burgos;BU;50-59;694;1012;2.485.851.422;3.788.701.284;1706
14/05/2020;León;LE;60-69;580;723;1.916.151.839;2.405.189.621;1303
14/05/2020;Salamanca;SA;60-69;648;741;3.230.470.113;3.626.309.093;1389
14/05/2020;Soria;SO;60-69;204;262;3.754.140.596;5.337.135.873;466
14/05/2020;Burgos;BU;70-79;357;329;2.194.897.018;1.914.794.552;686
14/05/2020;Castilla y León;CyL;70-79;2783;2702;2.549.935.862;2.203.591.642;5485
14/05/2020;Ávila;AV;80->80;366;565;6.176.172.798;6.264.552.611;931
14/05/2020;León;LE;80->80;676;1209;3.909.096.166;4.087.082.925;1885
14/05/2020;Salamanca;SA;80->80;693;1194;5.574.772.746;5.981.364.593;1887
14/05/2020;Zamora;ZA;80->80;197;310;2.517.250.192;2.500.403.291;507
15/05/2020;Burgos;BU;0-9;193;147;1.354.005.893;1.092.936.803;340
15/05/2020;León;LE;0-9;215;196;148.995.149;1.460.506.706;411
15/05/2020;León;LE;10-19;137;147;8.030.009.964;9.038.922.708;284
15/05/2020;Salamanca;SA;10-19;162;170;1.145.281.018;1.238.164.603;332
15/05/2020;Segovia;SE;10-19;68;68;9.371.554.576;9.869.375.907;136
15/05/2020;Soria;SO;10-19;40;36;1.009.845.998;971.659.919;76
15/05/2020;Zamora;ZA;10-19;57;64;9.841.160.221;11.404.134;121
15/05/2020;Burgos;BU;20-29;314;407;1.960.539.461;2.715.324.571;721
15/05/2020;Soria;SO;20-29;98;146;2.225.755.167;3.553.175.955;244
15/05/2020;Castilla y León;CyL;20-29;1828;2596;1.699.801.008;2.505.743.132;4424
15/05/2020;Burgos;BU;30-39;538;714;2.580.459.494;357.053.558;1252
15/05/2020;Zamora;ZA;30-39;115;179;1.342.203.548;2.277.063.987;294
15/05/2020;Palencia;PA;40-49;297;369;2.616.970.658;334.724.238;666
15/05/2020;Soria;SO;40-49;227;385;3.353.523.416;6.194.690.265;612
15/05/2020;Valladolid;VA;40-49;901;1331;2.007.531.026;30.381.885;2232
15/05/2020;Castilla y León;CyL;40-49;4571;6625;2.545.397.847;3.733.635.406;11196
15/05/2020;Burgos;BU;50-59;704;1027;2.521.670.607;3.844.857.924;1731
15/05/2020;Palencia;PA;50-59;270;403;2.125.649.504;3.311.693.648;673
15/05/2020;León;LE;60-69;585;726;1.932.670.389;2.415.169.661;1311
15/05/2020;Soria;SO;60-69;205;262;3.772.543.246;5.337.135.873;467
15/05/2020;Castilla y León;CyL;60-69;3683;4420;2.417.269.398;2.957.451.506;8103
15/05/2020;León;LE;70-79;525;463;2.513.404.826;1.868.819.374;988
15/05/2020;Segovia;SE;70-79;324;286;5.711.263.882;4.565.043.895;610
15/05/2020;Valladolid;VA;70-79;490;513;2.044.819.096;1.870.487.858;1003
15/05/2020;Ávila;AV;80->80;364;564;614.242.322;6.253.464.907;928
15/05/2020;Palencia;PA;80->80;195;388;3.907.032.659;4.283.979.243;583
15/05/2020;Valladolid;VA;80->80;575;1194;4.194.018.964;5.127.324.258;1769
16/05/2020;Ávila;AV;0-9;112;92;192.605.331;1.723.169.133;204
16/05/2020;León;LE;0-9;215;196;148.995.149;1.460.506.706;411
16/05/2020;Salamanca;SA;0-9;251;276;2.243.274.645;2.600.094.206;527
16/05/2020;Palencia;PA;10-19;70;50;1.114.294.811;8.447.372.867;120
16/05/2020;Soria;SO;10-19;40;36;1.009.845.998;971.659.919;76
16/05/2020;Valladolid;VA;10-19;218;226;8.838.076.705;9.677.971.908;444
16/05/2020;Zamora;ZA;10-19;57;64;9.841.160.221;11.404.134;121
16/05/2020;Palencia;PA;20-29;126;140;1.835.396.941;2.141.655.194;266
16/05/2020;Soria;SO;20-29;98;148;2.225.755.167;3.601.849.598;246
16/05/2020;Segovia;SE;30-39;265;384;2.980.206.928;4.367.110.201;649
16/05/2020;León;LE;40-49;679;1046;2.122.936.468;3.196.235.409;1725
16/05/2020;Zamora;ZA;40-49;179;261;1.625.204.285;2.406.195.261;440
16/05/2020;Segovia;SE;50-59;563;868;481.649.414;7.515.802.234;1431
16/05/2020;Valladolid;VA;50-59;736;1209;1.864.376.726;2.995.020.685;1945
16/05/2020;Zamora;ZA;50-59;185;303;1.437.339.756;2.431.196.341;488
