año;mes;valor;sigla;provincia;CCAA;Pacientes desplazados;mes_numero;mes_ano
2020;Mayo;variación altas respecto a mes anterior;PA;Palencia;CATALUÑA;3;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;PA;Palencia;LA RIOJA;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;PA;Palencia;ASTURIAS;7;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;PA;Palencia;CEUTA;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;PA;Palencia;EXTREMADURA;-5;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SA;Salamanca;CATALUÑA;3;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SA;Salamanca;MADRID;44;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SA;Salamanca;BALEARES;8;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SA;Salamanca;GALICIA;-5;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SE;Segovia;CANARIAS;2;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SE;Segovia;PAIS VASCO;6;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SE;Segovia;EXTREMADURA;-2;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SE;Segovia;NAVARRA;6;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SO;Soria;LA RIOJA;3;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SO;Soria;ASTURIAS;-1;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SO;Soria;CEUTA;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SO;Soria;C. VALENCIANA;5;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SO;Soria;PAIS VASCO;-3;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SO;Soria;EXTREMADURA;-3;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;VA;Valladolid;ASTURIAS;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;VA;Valladolid;MURCIA;1;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;VA;Valladolid;C. VALENCIANA;3;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;VA;Valladolid;ARAGON;1;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;ZA;Zamora;GALICIA;2;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;ZA;Zamora;ARAGON;2;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;ZA;Zamora;NAVARRA;2;05;2020-05
2020;Enero;activos;BU;Burgos;CANARIAS;28;01;2020-01
2020;Enero;activos;BU;Burgos;MELILLA;2;01;2020-01
2020;Enero;activos;BU;Burgos;MADRID;759;01;2020-01
2020;Enero;activos;BU;Burgos;BALEARES;38;01;2020-01
2020;Enero;activos;BU;Burgos;GALICIA;77;01;2020-01
2020;Enero;activos;BU;Burgos;CASTILLA-LA MANCHA;47;01;2020-01
2020;Enero;activos;BU;Burgos;C. VALENCIANA;160;01;2020-01
2020;Enero;activos;BU;Burgos;PAIS VASCO;1865;01;2020-01
2020;Enero;activos;BU;Burgos;ARAGON;90;01;2020-01
2020;Enero;activos;LE;León;CANARIAS;96;01;2020-01
2020;Enero;activos;LE;León;MELILLA;3;01;2020-01
2020;Enero;activos;LE;León;ANDALUCIA;224;01;2020-01
2020;Enero;activos;LE;León;LA RIOJA;41;01;2020-01
2020;Enero;activos;LE;León;ASTURIAS;1008;01;2020-01
2020;Enero;activos;LE;León;BALEARES;140;01;2020-01
2020;Enero;activos;LE;León;CEUTA;0;01;2020-01
2020;Enero;activos;LE;León;GALICIA;508;01;2020-01
2020;Enero;activos;LE;León;CASTILLA-LA MANCHA;90;01;2020-01
2020;Enero;activos;LE;León;CANTABRIA;157;01;2020-01
2020;Enero;activos;LE;León;C. VALENCIANA;206;01;2020-01
2020;Enero;activos;PA;Palencia;MELILLA;1;01;2020-01
2020;Enero;activos;PA;Palencia;CATALUÑA;109;01;2020-01
2020;Enero;activos;PA;Palencia;MADRID;346;01;2020-01
2020;Enero;activos;PA;Palencia;ANDALUCIA;76;01;2020-01
2020;Enero;activos;PA;Palencia;ASTURIAS;71;01;2020-01
2020;Enero;activos;PA;Palencia;MURCIA;7;01;2020-01
2020;Enero;activos;PA;Palencia;NAVARRA;33;01;2020-01
2020;Enero;activos;SA;Salamanca;MADRID;825;01;2020-01
2020;Enero;activos;SA;Salamanca;CANTABRIA;69;01;2020-01
2020;Enero;activos;SE;Segovia;CATALUÑA;65;01;2020-01
2020;Enero;activos;SE;Segovia;MADRID;1561;01;2020-01
2020;Enero;activos;SE;Segovia;ANDALUCIA;90;01;2020-01
2020;Enero;activos;SE;Segovia;LA RIOJA;16;01;2020-01
2020;Enero;activos;SE;Segovia;BALEARES;16;01;2020-01
2020;Enero;activos;SE;Segovia;CASTILLA-LA MANCHA;54;01;2020-01
2020;Enero;activos;SE;Segovia;PAIS VASCO;77;01;2020-01
2020;Enero;activos;SE;Segovia;ARAGON;16;01;2020-01
2020;Enero;activos;SE;Segovia;EXTREMADURA;36;01;2020-01
2020;Enero;activos;SO;Soria;CANARIAS;11;01;2020-01
2020;Enero;activos;SO;Soria;CATALUÑA;304;01;2020-01
2020;Enero;activos;SO;Soria;MADRID;414;01;2020-01
2020;Enero;activos;SO;Soria;ANDALUCIA;75;01;2020-01
2020;Enero;activos;SO;Soria;GALICIA;18;01;2020-01
2020;Enero;activos;SO;Soria;CASTILLA-LA MANCHA;46;01;2020-01
2020;Enero;activos;VA;Valladolid;MADRID;518;01;2020-01
2020;Enero;activos;VA;Valladolid;LA RIOJA;25;01;2020-01
2020;Enero;activos;VA;Valladolid;MURCIA;29;01;2020-01
2020;Enero;activos;VA;Valladolid;CASTILLA-LA MANCHA;74;01;2020-01
2020;Enero;activos;VA;Valladolid;CANTABRIA;73;01;2020-01
2020;Enero;activos;VA;Valladolid;C. VALENCIANA;129;01;2020-01
2020;Enero;activos;ZA;Zamora;CANARIAS;26;01;2020-01
2020;Enero;activos;ZA;Zamora;CATALUÑA;247;01;2020-01
2020;Enero;activos;ZA;Zamora;ANDALUCIA;78;01;2020-01
2020;Enero;activos;ZA;Zamora;PAIS VASCO;501;01;2020-01
2020;Enero;activos;ZA;Zamora;NAVARRA;39;01;2020-01
2020;Febrero;activos;AV;Ávila;LA RIOJA;2;02;2020-02
2020;Febrero;activos;AV;Ávila;ASTURIAS;27;02;2020-02
2020;Febrero;activos;AV;Ávila;BALEARES;21;02;2020-02
2020;Febrero;activos;AV;Ávila;GALICIA;36;02;2020-02
2020;Febrero;activos;AV;Ávila;CANTABRIA;14;02;2020-02
2020;Febrero;activos;BU;Burgos;CATALUÑA;164;02;2020-02
2020;Febrero;activos;BU;Burgos;MADRID;541;02;2020-02
2020;Febrero;activos;BU;Burgos;CEUTA;0;02;2020-02
2020;Febrero;activos;BU;Burgos;CASTILLA-LA MANCHA;42;02;2020-02
2020;Febrero;activos;BU;Burgos;NAVARRA;91;02;2020-02
2020;Febrero;activos;LE;León;CATALUÑA;345;02;2020-02
2020;Febrero;activos;LE;León;MADRID;692;02;2020-02
2020;Febrero;activos;LE;León;ANDALUCIA;160;02;2020-02
2020;Febrero;activos;LE;León;BALEARES;113;02;2020-02
2020;Febrero;activos;LE;León;CEUTA;0;02;2020-02
2020;Febrero;activos;LE;León;MURCIA;30;02;2020-02
2020;Febrero;activos;LE;León;C. VALENCIANA;139;02;2020-02
2020;Febrero;activos;LE;León;ARAGON;45;02;2020-02
2020;Febrero;activos;LE;León;EXTREMADURA;57;02;2020-02
2020;Febrero;activos;LE;León;NAVARRA;49;02;2020-02
2020;Febrero;activos;PA;Palencia;BALEARES;28;02;2020-02
2020;Febrero;activos;PA;Palencia;CEUTA;0;02;2020-02
2020;Febrero;activos;PA;Palencia;MURCIA;12;02;2020-02
2020;Febrero;activos;PA;Palencia;CASTILLA-LA MANCHA;29;02;2020-02
2020;Febrero;activos;PA;Palencia;C. VALENCIANA;35;02;2020-02
2020;Febrero;activos;PA;Palencia;EXTREMADURA;30;02;2020-02
2020;Febrero;activos;SA;Salamanca;MELILLA;0;02;2020-02
2020;Febrero;activos;SA;Salamanca;MADRID;591;02;2020-02
2020;Febrero;activos;SA;Salamanca;ANDALUCIA;152;02;2020-02
2020;Febrero;activos;SA;Salamanca;ASTURIAS;110;02;2020-02
2020;Febrero;activos;SA;Salamanca;BALEARES;69;02;2020-02
2020;Febrero;activos;SA;Salamanca;MURCIA;43;02;2020-02
2020;Febrero;activos;SA;Salamanca;CANTABRIA;85;02;2020-02
2020;Febrero;activos;SA;Salamanca;PAIS VASCO;358;02;2020-02
2020;Febrero;activos;SA;Salamanca;EXTREMADURA;471;02;2020-02
2020;Febrero;activos;SA;Salamanca;NAVARRA;64;02;2020-02
2020;Febrero;activos;SE;Segovia;ANDALUCIA;68;02;2020-02
2020;Febrero;activos;SE;Segovia;LA RIOJA;14;02;2020-02
2020;Febrero;activos;SE;Segovia;MURCIA;7;02;2020-02
2020;Febrero;activos;SE;Segovia;CASTILLA-LA MANCHA;53;02;2020-02
2020;Febrero;activos;SE;Segovia;PAIS VASCO;53;02;2020-02
2020;Febrero;activos;SE;Segovia;EXTREMADURA;31;02;2020-02
2020;Febrero;activos;SO;Soria;ASTURIAS;14;02;2020-02
2020;Febrero;activos;SO;Soria;CASTILLA-LA MANCHA;39;02;2020-02
2020;Febrero;activos;SO;Soria;C. VALENCIANA;44;02;2020-02
2020;Febrero;activos;SO;Soria;PAIS VASCO;80;02;2020-02
2020;Febrero;activos;SO;Soria;ARAGON;197;02;2020-02
2020;Febrero;activos;SO;Soria;NAVARRA;48;02;2020-02
2020;Febrero;activos;VA;Valladolid;BALEARES;55;02;2020-02
2020;Febrero;activos;VA;Valladolid;C. VALENCIANA;96;02;2020-02
2020;Febrero;activos;VA;Valladolid;PAIS VASCO;167;02;2020-02
2020;Febrero;activos;ZA;Zamora;ANDALUCIA;62;02;2020-02
2020;Febrero;activos;ZA;Zamora;LA RIOJA;10;02;2020-02
2020;Febrero;activos;ZA;Zamora;CANTABRIA;19;02;2020-02
2020;Febrero;activos;ZA;Zamora;C. VALENCIANA;50;02;2020-02
2020;Marzo;activos;AV;Ávila;MELILLA;0;03;2020-03
2020;Marzo;activos;AV;Ávila;CASTILLA-LA MANCHA;159;03;2020-03
2020;Marzo;activos;AV;Ávila;CANTABRIA;8;03;2020-03
2020;Marzo;activos;AV;Ávila;C. VALENCIANA;61;03;2020-03
2020;Marzo;activos;AV;Ávila;NAVARRA;10;03;2020-03
2020;Marzo;activos;BU;Burgos;CANARIAS;27;03;2020-03
2020;Marzo;activos;BU;Burgos;ASTURIAS;62;03;2020-03
2020;Marzo;activos;BU;Burgos;CEUTA;0;03;2020-03
2020;Marzo;activos;BU;Burgos;CASTILLA-LA MANCHA;41;03;2020-03
2020;Marzo;activos;BU;Burgos;ARAGON;57;03;2020-03
2020;Marzo;activos;BU;Burgos;NAVARRA;71;03;2020-03
2020;Marzo;activos;LE;León;ANDALUCIA;154;03;2020-03
2020;Marzo;activos;LE;León;BALEARES;88;03;2020-03
2020;Marzo;activos;LE;León;CEUTA;0;03;2020-03
2020;Marzo;activos;LE;León;GALICIA;384;03;2020-03
2020;Marzo;activos;LE;León;C. VALENCIANA;130;03;2020-03
2020;Marzo;activos;LE;León;PAIS VASCO;349;03;2020-03
2020;Marzo;activos;LE;León;ARAGON;38;03;2020-03
2020;Marzo;activos;PA;Palencia;CATALUÑA;63;03;2020-03
2020;Marzo;activos;PA;Palencia;MADRID;286;03;2020-03
2020;Marzo;activos;PA;Palencia;ANDALUCIA;58;03;2020-03
2020;Marzo;activos;PA;Palencia;BALEARES;25;03;2020-03
2020;Marzo;activos;PA;Palencia;CANTABRIA;174;03;2020-03
2020;Marzo;activos;PA;Palencia;PAIS VASCO;367;03;2020-03
2020;Marzo;activos;SA;Salamanca;LA RIOJA;37;03;2020-03
2020;Marzo;activos;SA;Salamanca;CANTABRIA;78;03;2020-03
2020;Marzo;activos;SA;Salamanca;EXTREMADURA;435;03;2020-03
2020;Marzo;activos;SE;Segovia;CANARIAS;11;03;2020-03
2020;Marzo;activos;SE;Segovia;MELILLA;0;03;2020-03
2020;Marzo;activos;SE;Segovia;MADRID;1538;03;2020-03
2020;Marzo;activos;SE;Segovia;ANDALUCIA;57;03;2020-03
2020;Marzo;activos;SE;Segovia;CEUTA;2;03;2020-03
2020;Marzo;activos;SE;Segovia;GALICIA;42;03;2020-03
2020;Marzo;activos;SE;Segovia;C. VALENCIANA;27;03;2020-03
2020;Marzo;activos;SE;Segovia;PAIS VASCO;45;03;2020-03
2020;Marzo;activos;SE;Segovia;ARAGON;12;03;2020-03
2020;Marzo;activos;SE;Segovia;NAVARRA;10;03;2020-03
2020;Marzo;activos;SO;Soria;ANDALUCIA;60;03;2020-03
2020;Marzo;activos;SO;Soria;CEUTA;0;03;2020-03
2020;Marzo;activos;SO;Soria;CANTABRIA;20;03;2020-03
2020;Marzo;activos;SO;Soria;C. VALENCIANA;28;03;2020-03
2020;Marzo;activos;SO;Soria;ARAGON;200;03;2020-03
2020;Marzo;activos;VA;Valladolid;MELILLA;0;03;2020-03
2020;Marzo;activos;VA;Valladolid;BALEARES;32;03;2020-03
2020;Marzo;activos;VA;Valladolid;C. VALENCIANA;85;03;2020-03
2020;Marzo;activos;VA;Valladolid;PAIS VASCO;162;03;2020-03
2020;Marzo;activos;VA;Valladolid;ARAGON;35;03;2020-03
2020;Marzo;activos;VA;Valladolid;EXTREMADURA;70;03;2020-03
2020;Marzo;activos;ZA;Zamora;CANARIAS;16;03;2020-03
2020;Marzo;activos;ZA;Zamora;MELILLA;0;03;2020-03
2020;Marzo;activos;ZA;Zamora;ANDALUCIA;51;03;2020-03
2020;Marzo;activos;ZA;Zamora;LA RIOJA;9;03;2020-03
2020;Marzo;activos;ZA;Zamora;ASTURIAS;129;03;2020-03
2020;Marzo;activos;ZA;Zamora;MURCIA;8;03;2020-03
2020;Marzo;activos;ZA;Zamora;PAIS VASCO;386;03;2020-03
2020;Marzo;activos;ZA;Zamora;ARAGON;18;03;2020-03
2020;Abril;activos;AV;Ávila;CANARIAS;18;04;2020-04
2020;Abril;activos;AV;Ávila;MELILLA;0;04;2020-04
2020;Abril;activos;AV;Ávila;CATALUÑA;42;04;2020-04
2020;Abril;activos;AV;Ávila;MADRID;3355;04;2020-04
2020;Abril;activos;AV;Ávila;LA RIOJA;1;04;2020-04
2020;Abril;activos;AV;Ávila;ASTURIAS;20;04;2020-04
2020;Abril;activos;AV;Ávila;CEUTA;0;04;2020-04
2020;Abril;activos;AV;Ávila;CASTILLA-LA MANCHA;143;04;2020-04
2020;Abril;activos;AV;Ávila;C. VALENCIANA;43;04;2020-04
2020;Abril;activos;AV;Ávila;ARAGON;11;04;2020-04
2020;Abril;activos;BU;Burgos;CANARIAS;19;04;2020-04
2020;Abril;activos;BU;Burgos;ANDALUCIA;108;04;2020-04
2020;Abril;activos;BU;Burgos;BALEARES;18;04;2020-04
2020;Abril;activos;BU;Burgos;NAVARRA;54;04;2020-04
2020;Abril;activos;LE;León;CANARIAS;51;04;2020-04
2020;Abril;activos;LE;León;CATALUÑA;268;04;2020-04
2020;Abril;activos;LE;León;ANDALUCIA;117;04;2020-04
2020;Abril;activos;LE;León;LA RIOJA;32;04;2020-04
2020;Abril;activos;LE;León;ASTURIAS;719;04;2020-04
2020;Abril;activos;LE;León;CANTABRIA;88;04;2020-04
2020;Abril;activos;PA;Palencia;CANARIAS;9;04;2020-04
2020;Abril;activos;PA;Palencia;MELILLA;1;04;2020-04
2020;Abril;activos;PA;Palencia;ASTURIAS;68;04;2020-04
2020;Abril;activos;PA;Palencia;CEUTA;0;04;2020-04
2020;Abril;activos;PA;Palencia;GALICIA;21;04;2020-04
2020;Abril;activos;PA;Palencia;PAIS VASCO;312;04;2020-04
2020;Abril;activos;PA;Palencia;NAVARRA;14;04;2020-04
2020;Abril;activos;SA;Salamanca;CASTILLA-LA MANCHA;76;04;2020-04
2020;Abril;activos;SA;Salamanca;C. VALENCIANA;71;04;2020-04
2020;Abril;activos;SE;Segovia;MELILLA;0;04;2020-04
2020;Abril;activos;SE;Segovia;CATALUÑA;35;04;2020-04
2020;Abril;activos;SE;Segovia;BALEARES;8;04;2020-04
2020;Abril;activos;SE;Segovia;CASTILLA-LA MANCHA;46;04;2020-04
2020;Abril;activos;SE;Segovia;PAIS VASCO;39;04;2020-04
2020;Abril;activos;SE;Segovia;EXTREMADURA;23;04;2020-04
2020;Abril;activos;SO;Soria;CANARIAS;8;04;2020-04
2020;Abril;activos;SO;Soria;MADRID;387;04;2020-04
2020;Abril;activos;SO;Soria;LA RIOJA;46;04;2020-04
2020;Abril;activos;SO;Soria;CEUTA;0;04;2020-04
2020;Abril;activos;SO;Soria;MURCIA;9;04;2020-04
2020;Abril;activos;SO;Soria;PAIS VASCO;66;04;2020-04
2020;Abril;activos;VA;Valladolid;CANARIAS;33;04;2020-04
2020;Abril;activos;VA;Valladolid;LA RIOJA;28;04;2020-04
2020;Abril;activos;VA;Valladolid;ASTURIAS;61;04;2020-04
2020;Abril;activos;VA;Valladolid;BALEARES;22;04;2020-04
2020;Abril;activos;VA;Valladolid;CEUTA;0;04;2020-04
2020;Abril;activos;VA;Valladolid;MURCIA;17;04;2020-04
2020;Abril;activos;VA;Valladolid;GALICIA;63;04;2020-04
2020;Abril;activos;VA;Valladolid;CASTILLA-LA MANCHA;44;04;2020-04
2020;Abril;activos;VA;Valladolid;PAIS VASCO;140;04;2020-04
2020;Abril;activos;VA;Valladolid;EXTREMADURA;51;04;2020-04
2020;Abril;activos;ZA;Zamora;CANARIAS;15;04;2020-04
2020;Abril;activos;ZA;Zamora;MELILLA;0;04;2020-04
2020;Abril;activos;ZA;Zamora;CATALUÑA;127;04;2020-04
2020;Abril;activos;ZA;Zamora;ANDALUCIA;43;04;2020-04
2020;Abril;activos;ZA;Zamora;MURCIA;9;04;2020-04
2020;Abril;activos;ZA;Zamora;GALICIA;55;04;2020-04
2020;Abril;activos;ZA;Zamora;CANTABRIA;19;04;2020-04
2020;Abril;activos;ZA;Zamora;PAIS VASCO;377;04;2020-04
2020;Abril;activos;ZA;Zamora;ARAGON;8;04;2020-04
2020;Abril;activos;ZA;Zamora;EXTREMADURA;28;04;2020-04
2020;Abril;activos;ZA;Zamora;NAVARRA;20;04;2020-04
2020;Mayo;activos;AV;Ávila;BALEARES;15;05;2020-05
2020;Mayo;activos;AV;Ávila;PAIS VASCO;52;05;2020-05
2020;Mayo;activos;AV;Ávila;NAVARRA;8;05;2020-05
2020;Mayo;activos;BU;Burgos;ASTURIAS;53;05;2020-05
2020;Mayo;activos;BU;Burgos;ARAGON;38;05;2020-05
2020;Mayo;activos;BU;Burgos;NAVARRA;51;05;2020-05
2020;Mayo;activos;LE;León;CANARIAS;41;05;2020-05
2020;Mayo;activos;LE;León;ANDALUCIA;93;05;2020-05
2020;Mayo;activos;LE;León;BALEARES;51;05;2020-05
2020;Mayo;activos;LE;León;CEUTA;0;05;2020-05
2020;Mayo;activos;LE;León;MURCIA;13;05;2020-05
2020;Mayo;activos;LE;León;GALICIA;297;05;2020-05
2020;Mayo;activos;LE;León;C. VALENCIANA;79;05;2020-05
2020;Mayo;activos;LE;León;NAVARRA;35;05;2020-05
2020;Mayo;activos;PA;Palencia;MELILLA;0;05;2020-05
2020;Mayo;activos;PA;Palencia;MADRID;287;05;2020-05
2020;Mayo;activos;PA;Palencia;ASTURIAS;69;05;2020-05
2020;Mayo;activos;PA;Palencia;BALEARES;13;05;2020-05
2020;Mayo;activos;PA;Palencia;CEUTA;0;05;2020-05
2020;Mayo;activos;PA;Palencia;C. VALENCIANA;29;05;2020-05
2020;Mayo;activos;PA;Palencia;ARAGON;6;05;2020-05
2020;Mayo;activos;PA;Palencia;NAVARRA;14;05;2020-05
2020;Mayo;activos;SA;Salamanca;CANARIAS;44;05;2020-05
2020;Mayo;activos;SA;Salamanca;MELILLA;0;05;2020-05
2020;Mayo;activos;SA;Salamanca;ASTURIAS;77;05;2020-05
2020;Mayo;activos;SA;Salamanca;MURCIA;17;05;2020-05
2020;Mayo;activos;SA;Salamanca;CASTILLA-LA MANCHA;67;05;2020-05
2020;Mayo;activos;SA;Salamanca;CANTABRIA;50;05;2020-05
2020;Mayo;activos;SE;Segovia;CANARIAS;11;05;2020-05
2020;Mayo;activos;SE;Segovia;MADRID;1745;05;2020-05
2020;Mayo;activos;SE;Segovia;ANDALUCIA;31;05;2020-05
2020;Mayo;activos;SE;Segovia;LA RIOJA;10;05;2020-05
2020;Mayo;activos;SE;Segovia;ASTURIAS;19;05;2020-05
2020;Mayo;activos;SE;Segovia;ARAGON;5;05;2020-05
2020;Mayo;activos;SO;Soria;CATALUÑA;91;05;2020-05
2020;Mayo;activos;SO;Soria;MADRID;432;05;2020-05
2020;Mayo;activos;SO;Soria;ASTURIAS;6;05;2020-05
2020;Mayo;activos;SO;Soria;GALICIA;16;05;2020-05
2020;Mayo;activos;SO;Soria;EXTREMADURA;14;05;2020-05
2020;Mayo;activos;VA;Valladolid;CANARIAS;23;05;2020-05
2020;Mayo;activos;VA;Valladolid;LA RIOJA;25;05;2020-05
2020;Mayo;activos;VA;Valladolid;ASTURIAS;55;05;2020-05
2020;Mayo;activos;VA;Valladolid;CANTABRIA;45;05;2020-05
2020;Mayo;activos;VA;Valladolid;C. VALENCIANA;46;05;2020-05
2020;Mayo;activos;VA;Valladolid;EXTREMADURA;48;05;2020-05
2020;Mayo;activos;VA;Valladolid;NAVARRA;9;05;2020-05
2020;Mayo;activos;ZA;Zamora;MELILLA;0;05;2020-05
2020;Mayo;activos;ZA;Zamora;CATALUÑA;110;05;2020-05
2020;Mayo;activos;ZA;Zamora;MADRID;744;05;2020-05
2020;Mayo;activos;ZA;Zamora;ASTURIAS;132;05;2020-05
2020;Mayo;activos;ZA;Zamora;BALEARES;3;05;2020-05
2020;Mayo;activos;ZA;Zamora;GALICIA;52;05;2020-05
2020;Mayo;activos;ZA;Zamora;EXTREMADURA;22;05;2020-05
2020;Marzo;variación activos respecto a mes anterior;AV;Ávila;CATALUÑA;-4;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;AV;Ávila;MADRID;596;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;AV;Ávila;CEUTA;0;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;AV;Ávila;NAVARRA;-1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;BU;Burgos;CATALUÑA;-4;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;BU;Burgos;CEUTA;0;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;BU;Burgos;MURCIA;-6;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;BU;Burgos;CANTABRIA;-2;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;LE;León;MADRID;76;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;LE;León;LA RIOJA;4;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;LE;León;ASTURIAS;-64;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;LE;León;CEUTA;0;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;CANARIAS;-10;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;MELILLA;1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;CATALUÑA;-2;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;LA RIOJA;-1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;ASTURIAS;5;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;MURCIA;-3;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;GALICIA;-5;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;PAIS VASCO;-15;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;ARAGON;-6;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;NAVARRA;-3;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SA;Salamanca;MELILLA;1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SA;Salamanca;CATALUÑA;-7;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SA;Salamanca;LA RIOJA;-3;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SA;Salamanca;CEUTA;1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SA;Salamanca;CASTILLA-LA MANCHA;-13;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SA;Salamanca;NAVARRA;-1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SE;Segovia;ASTURIAS;1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SE;Segovia;CEUTA;0;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SE;Segovia;CANTABRIA;0;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SE;Segovia;C. VALENCIANA;-8;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SE;Segovia;EXTREMADURA;-5;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SE;Segovia;NAVARRA;1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SO;Soria;MELILLA;0;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SO;Soria;CATALUÑA;-16;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SO;Soria;MADRID;80;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SO;Soria;ANDALUCIA;-5;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SO;Soria;GALICIA;-3;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SO;Soria;C. VALENCIANA;-16;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SO;Soria;ARAGON;3;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;VA;Valladolid;CANARIAS;-5;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;VA;Valladolid;MELILLA;-1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;VA;Valladolid;ASTURIAS;-9;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;VA;Valladolid;BALEARES;-23;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;VA;Valladolid;MURCIA;0;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;VA;Valladolid;CASTILLA-LA MANCHA;-8;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;VA;Valladolid;PAIS VASCO;-5;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;VA;Valladolid;ARAGON;1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;VA;Valladolid;EXTREMADURA;-14;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;ZA;Zamora;MELILLA;0;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;ZA;Zamora;ANDALUCIA;-11;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;ZA;Zamora;ASTURIAS;22;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;ZA;Zamora;GALICIA;-7;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;ZA;Zamora;ARAGON;3;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;ZA;Zamora;NAVARRA;4;03;2020-03
2020;Abril;variación activos respecto a mes anterior;AV;Ávila;CATALUÑA;-19;04;2020-04
2020;Abril;variación activos respecto a mes anterior;AV;Ávila;BALEARES;-6;04;2020-04
2020;Abril;variación activos respecto a mes anterior;AV;Ávila;CEUTA;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;AV;Ávila;EXTREMADURA;-3;04;2020-04
