fecha;provincia;siglas;grupo_edad;hombres;mujeres;tasa_hombres_x1000;tasa_mujeres_x1000
2020-05-12;Segovia;SE;>80;196;173;40.84184205;21.61689366
2020-05-12;Castilla y León;CyL;>80;1173;1333;14.36654909;9.831253503
2020-05-13;Ávila;AV;10-19;0;0;0.0;0.0
2020-05-13;Burgos;BU;10-19;0;0;0.0;0.0
2020-05-13;Salamanca;SA;10-19;0;0;0.0;0.0
2020-05-13;Segovia;SE;10-19;0;0;0.0;0.0
2020-05-13;Valladolid;VA;10-19;0;0;0.0;0.0
2020-05-13;Salamanca;SA;20-29;0;0;0.0;0.0
2020-05-13;Segovia;SE;20-29;0;0;0.0;0.0
2020-05-13;Valladolid;VA;20-29;0;0;0.0;0.0
2020-05-13;Zamora;ZA;20-29;0;0;0.0;0.0
2020-05-13;Ávila;AV;30-39;0;0;0.0;0.0
2020-05-13;Burgos;BU;30-39;0;0;0.0;0.0
2020-05-13;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-13;Zamora;ZA;30-39;0;0;0.0;0.0
2020-05-13;Castilla y León;CyL;30-39;2;0;0.014815364;0.0
2020-05-13;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-05-13;Salamanca;SA;40-49;4;0;0.175592625;0.0
2020-05-13;Zamora;ZA;40-49;0;0;0.0;0.0
2020-05-13;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-05-13;León;LE;50-59;8;4;0.228963938;0.112236595
2020-05-13;Salamanca;SA;50-59;12;3;0.482858522;0.118553646
2020-05-13;Valladolid;VA;50-59;3;4;0.075993617;0.099090842
2020-05-13;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-05-13;Segovia;SE;60-69;24;7;2.730375427;0.86047941
2020-05-13;Valladolid;VA;60-69;22;9;0.706169352;0.267506836
2020-05-13;Ávila;AV;70-79;21;19;2.964426877;2.498684903
2020-05-13;Palencia;PA;70-79;14;8;1.881467545;1.015873016
2020-05-13;Salamanca;SA;70-79;63;30;4.203643157;1.710083794
2020-05-13;Soria;SO;70-79;23;8;5.712866369;1.97141449
2020-05-13;Castilla y León;CyL;70-79;355;158;3.25270295;1.288554698
2020-05-13;Segovia;SE;>80;197;173;41.0502188;21.61689366
2020-05-13;Soria;SO;>80;83;111;22.73972603;19.52506596
2020-05-14;Palencia;PA;0-9;0;0;0.0;0.0
2020-05-14;Segovia;SE;0-9;0;0;0.0;0.0
2020-05-14;Castilla y León;CyL;0-9;0;0;0.0;0.0
2020-05-25;Segovia;SE;20-29;0;0;0.0;0.0
2020-05-25;Valladolid;VA;20-29;0;0;0.0;0.0
2020-05-25;Zamora;ZA;20-29;0;0;0.0;0.0
2020-05-25;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-05-25;Ávila;AV;30-39;0;0;0.0;0.0
2020-05-25;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-25;Soria;SO;30-39;0;0;0.0;0.0
2020-05-25;Valladolid;VA;30-39;2;0;0.063893681;0.0
2020-05-25;Zamora;ZA;30-39;0;0;0.0;0.0
2020-05-25;Palencia;PA;40-49;0;0;0.0;0.0
2020-05-25;Salamanca;SA;40-49;4;0;0.175592625;0.0
2020-05-25;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-05-25;Valladolid;VA;50-59;5;4;0.126656028;0.099090842
2020-05-25;Ávila;AV;60-69;10;1;0.990982063;0.110680686
2020-05-25;León;LE;60-69;25;8;0.825927517;0.266134398
2020-05-25;Castilla y León;CyL;60-69;135;49;0.886047702;0.327862271
2020-05-25;Palencia;PA;70-79;15;8;2.015858084;1.015873016
2020-05-25;Ávila;AV;>80;107;115;18.0560243;12.7508593
2020-05-25;León;LE;>80;216;227;12.49060313;7.673844698
2020-05-25;Segovia;SE;>80;199;179;41.46697229;22.36661252
2020-05-25;Zamora;ZA;>80;44;49;5.622284692;3.952250363
2020-05-25;Castilla y León;CyL;>80;1235;1409;15.12590633;10.39177508
2020-05-26;Burgos;BU;0-9;0;0;0.0;0.0
2020-05-26;León;LE;0-9;0;0;0.0;0.0
2020-05-26;Segovia;SE;0-9;0;0;0.0;0.0
2020-05-26;Soria;SO;10-19;0;0;0.0;0.0
2020-05-26;Burgos;BU;20-29;1;0;0.062437562;0.0
2020-05-26;Soria;SO;20-29;0;0;0.0;0.0
2020-05-26;Zamora;ZA;20-29;0;0;0.0;0.0
2020-05-26;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-05-26;Burgos;BU;30-39;0;0;0.0;0.0
2020-05-26;León;LE;30-39;0;0;0.0;0.0
2020-05-26;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-26;Soria;SO;30-39;0;0;0.0;0.0
2020-05-26;Valladolid;VA;30-39;2;0;0.063893681;0.0
2020-05-26;Ávila;AV;40-49;0;1;0.0;0.093370682
2020-05-26;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-05-26;León;LE;40-49;3;1;0.093796898;0.030556744
2020-05-26;León;LE;50-59;8;4;0.228963938;0.112236595
2020-05-26;Salamanca;SA;50-59;12;3;0.482858522;0.118553646
2020-05-26;Ávila;AV;60-69;10;1;0.990982063;0.110680686
2020-05-26;Burgos;BU;60-69;8;4;0.343185621;0.184382779
2020-05-26;Soria;SO;60-69;4;1;0.736105999;0.203707476
2020-05-26;Valladolid;VA;60-69;22;10;0.706169352;0.297229818
2020-05-26;Ávila;AV;70-79;21;20;2.964426877;2.630194634
2020-05-26;Salamanca;SA;70-79;66;29;4.403816641;1.653081001
2020-05-26;Soria;SO;70-79;23;8;5.712866369;1.97141449
2020-05-26;Castilla y León;CyL;70-79;371;164;3.399303647;1.337487155
2020-05-26;Burgos;BU;>80;140;165;12.70186899;8.872875887
2020-05-26;Palencia;PA;>80;43;51;8.615507914;5.631003644
2020-05-26;Salamanca;SA;>80;226;277;18.18035556;13.87636509
2020-05-26;Soria;SO;>80;85;116;23.28767123;20.40457344
2020-05-27;Burgos;BU;0-9;0;0;0.0;0.0
2020-05-27;León;LE;0-9;0;0;0.0;0.0
2020-05-27;Palencia;PA;0-9;0;0;0.0;0.0
2020-05-27;Soria;SO;0-9;0;0;0.0;0.0
2020-05-27;Salamanca;SA;10-19;0;0;0.0;0.0
2020-05-27;Soria;SO;10-19;0;0;0.0;0.0
2020-05-27;Zamora;ZA;10-19;0;0;0.0;0.0
2020-05-27;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-05-27;Palencia;PA;20-29;0;0;0.0;0.0
2020-05-27;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-05-27;Ávila;AV;30-39;0;0;0.0;0.0
2020-05-27;Burgos;BU;30-39;0;0;0.0;0.0
2020-05-27;Salamanca;SA;30-39;0;0;0.0;0.0
2020-05-27;Soria;SO;30-39;0;0;0.0;0.0
2020-05-27;Valladolid;VA;30-39;2;0;0.063893681;0.0
2020-05-27;Zamora;ZA;30-39;0;0;0.0;0.0
2020-05-27;Castilla y León;CyL;30-39;3;0;0.022223045;0.0
2020-05-27;León;LE;40-49;3;1;0.093796898;0.030556744
2020-05-27;Ávila;AV;50-59;6;4;0.503651473;0.345184674
2020-05-27;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-05-27;Salamanca;SA;50-59;12;3;0.482858522;0.118553646
2020-05-27;Soria;SO;50-59;3;0;0.411015208;0.0
2020-05-27;Castilla y León;CyL;50-59;49;22;0.26679589;0.120750409
2020-05-27;Castilla y León;CyL;60-69;136;49;0.892611018;0.327862271
2020-05-27;Segovia;SE;70-79;52;20;9.166225983;3.192338388
2020-05-27;Burgos;BU;>80;140;165;12.70186899;8.872875887
2020-05-27;Salamanca;SA;>80;226;277;18.18035556;13.87636509
2020-05-27;Segovia;SE;>80;200;180;41.67534903;22.49156566
2020-05-27;Valladolid;VA;>80;179;233;13.05616338;10.00558251
2020-05-27;Zamora;ZA;>80;44;49;5.622284692;3.952250363
2020-05-27;Castilla y León;CyL;>80;1241;1416;15.19939251;10.44340207
2020-05-28;Palencia;PA;0-9;0;0;0.0;0.0
2020-05-28;Castilla y León;CyL;0-9;0;0;0.0;0.0
2020-05-28;León;LE;10-19;0;0;0.0;0.0
2020-05-28;Valladolid;VA;10-19;0;0;0.0;0.0
2020-05-28;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-05-28;León;LE;20-29;0;0;0.0;0.0
2020-05-28;Palencia;PA;20-29;0;0;0.0;0.0
2020-05-28;Segovia;SE;20-29;0;0;0.0;0.0
2020-05-28;Zamora;ZA;20-29;0;0;0.0;0.0
2020-05-28;Ávila;AV;30-39;0;0;0.0;0.0
2020-05-28;Burgos;BU;30-39;0;0;0.0;0.0
2020-05-28;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-28;Salamanca;SA;30-39;0;0;0.0;0.0
2020-05-28;Zamora;ZA;30-39;0;0;0.0;0.0
2020-05-28;Ávila;AV;40-49;0;1;0.0;0.093370682
2020-05-28;Palencia;PA;40-49;0;1;0.0;0.090711176
2020-05-28;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-05-28;Zamora;ZA;40-49;0;1;0.0;0.092191389
2020-05-28;Castilla y León;CyL;40-49;13;7;0.072391538;0.039449733
2020-05-28;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-05-28;Segovia;SE;50-59;8;4;0.684404141;0.346350333
2020-05-28;Valladolid;VA;50-59;5;4;0.126656028;0.099090842
2020-05-28;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-05-28;León;LE;60-69;25;8;0.825927517;0.266134398
2020-05-28;Salamanca;SA;60-69;26;15;1.29617628;0.734070667
2020-05-28;Soria;SO;60-69;5;1;0.920132499;0.203707476
2020-05-28;Castilla y León;CyL;60-69;138;50;0.905737651;0.334553338
2020-05-28;Ávila;AV;70-79;22;20;3.105590062;2.630194634
2020-05-28;Salamanca;SA;70-79;66;29;4.403816641;1.653081001
2020-05-28;Soria;SO;70-79;23;8;5.712866369;1.97141449
2020-05-28;León;LE;>80;216;232;12.49060313;7.842872114
2020-05-28;Palencia;PA;>80;45;51;9.016229213;5.631003644
2020-05-28;Salamanca;SA;>80;226;277;18.18035556;13.87636509
2020-05-28;Castilla y León;CyL;>80;1249;1424;15.29737409;10.50240434
2020-05-29;Burgos;BU;0-9;0;0;0.0;0.0
2020-05-29;Segovia;SE;0-9;0;0;0.0;0.0
2020-05-29;Castilla y León;CyL;0-9;0;0;0.0;0.0
2020-05-29;León;LE;10-19;0;0;0.0;0.0
2020-05-29;Palencia;PA;10-19;0;0;0.0;0.0
2020-05-29;Salamanca;SA;10-19;0;0;0.0;0.0
2020-05-29;Valladolid;VA;10-19;0;0;0.0;0.0
2020-05-29;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-05-29;Salamanca;SA;20-29;0;0;0.0;0.0
2020-05-29;Zamora;ZA;20-29;0;0;0.0;0.0
2020-05-29;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-29;Soria;SO;30-39;0;0;0.0;0.0
2020-05-29;Valladolid;VA;30-39;2;0;0.063893681;0.0
2020-05-29;Zamora;ZA;30-39;0;0;0.0;0.0
2020-05-29;Ávila;AV;40-49;0;1;0.0;0.093370682
2020-05-29;León;LE;40-49;3;1;0.093796898;0.030556744
2020-05-29;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-05-29;Zamora;ZA;40-49;0;1;0.0;0.092191389
2020-05-29;Castilla y León;CyL;40-49;13;7;0.072391538;0.039449733
2020-05-29;Ávila;AV;50-59;6;4;0.503651473;0.345184674
2020-05-29;Soria;SO;50-59;3;0;0.411015208;0.0
2020-05-29;Valladolid;VA;50-59;5;4;0.126656028;0.099090842
2020-05-29;León;LE;60-69;25;8;0.825927517;0.266134398
2020-05-29;Palencia;PA;60-69;7;0;0.60029157;0.0
2020-05-29;León;LE;70-79;72;33;3.44695519;1.331987891
2020-05-29;Palencia;PA;70-79;16;9;2.150248622;1.142857143
2020-05-29;Segovia;SE;70-79;52;20;9.166225983;3.192338388
2020-05-29;Soria;SO;70-79;23;8;5.712866369;1.97141449
2020-05-29;Ávila;AV;>80;111;117;18.73101586;12.97261337
2020-05-29;Burgos;BU;>80;144;166;13.06477953;8.926650893
2020-05-30;Ávila;AV;0-9;0;0;0.0;0.0
2020-05-30;Burgos;BU;0-9;0;0;0.0;0.0
2020-05-30;León;LE;0-9;0;0;0.0;0.0
2020-05-30;Valladolid;VA;0-9;0;0;0.0;0.0
2020-05-30;Salamanca;SA;10-19;0;0;0.0;0.0
2020-05-30;Soria;SO;10-19;0;0;0.0;0.0
2020-05-30;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-05-30;Burgos;BU;20-29;1;0;0.062437562;0.0
2020-05-30;Palencia;PA;20-29;0;0;0.0;0.0
2020-05-30;Segovia;SE;20-29;0;0;0.0;0.0
2020-05-30;Soria;SO;20-29;0;0;0.0;0.0
2020-05-30;Valladolid;VA;20-29;0;0;0.0;0.0
2020-05-30;Burgos;BU;30-39;0;0;0.0;0.0
2020-05-30;Zamora;ZA;30-39;0;0;0.0;0.0
2020-05-30;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-05-30;León;LE;40-49;3;1;0.093796898;0.030556744
2020-05-30;Palencia;PA;40-49;0;1;0.0;0.090711176
2020-05-30;Segovia;SE;40-49;3;1;0.263689901;0.086813091
2020-05-30;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-05-30;Zamora;ZA;40-49;0;1;0.0;0.092191389
2020-05-30;Castilla y León;CyL;40-49;13;7;0.072391538;0.039449733
2020-05-30;León;LE;50-59;9;4;0.25758443;0.112236595
2020-05-30;Palencia;PA;50-59;3;1;0.236183278;0.082176021
2020-05-30;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-05-30;Burgos;BU;60-69;8;4;0.343185621;0.184382779
2020-05-30;Salamanca;SA;60-69;27;15;1.346029214;0.734070667
2020-05-30;Segovia;SE;60-69;27;8;3.071672355;0.98340504
2020-05-30;Soria;SO;60-69;5;1;0.920132499;0.203707476
2020-05-30;Zamora;ZA;60-69;10;3;0.862589494;0.279850746
2020-05-30;Castilla y León;CyL;70-79;374;169;3.426791277;1.378264203
2020-05-30;Ávila;AV;>80;112;118;18.89976375;13.08349041
2020-05-30;Salamanca;SA;>80;232;283;18.66301987;14.17693618
2020-05-30;Segovia;SE;>80;202;182;42.09210252;22.74147195
2020-05-30;Soria;SO;>80;88;117;24.10958904;20.58047493
2020-05-30;Valladolid;VA;>80;181;238;13.2020423;10.22029458
2020-05-30;Castilla y León;CyL;>80;1271;1449;15.56682344;10.68678644
2020-05-31;León;LE;0-9;0;0;0.0;0.0
2020-05-31;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-31;Segovia;SE;0-9;0;0;0.0;0.0
2020-05-31;Valladolid;VA;0-9;0;0;0.0;0.0
2020-05-31;Castilla y León;CyL;0-9;0;0;0.0;0.0
2020-05-31;Burgos;BU;10-19;0;0;0.0;0.0
2020-05-31;León;LE;10-19;0;0;0.0;0.0
2020-05-31;Segovia;SE;10-19;0;0;0.0;0.0
2020-05-31;Soria;SO;10-19;0;0;0.0;0.0
2020-05-31;Soria;SO;20-29;0;0;0.0;0.0
2020-05-31;Burgos;BU;30-39;0;0;0.0;0.0
2020-05-31;León;LE;30-39;0;0;0.0;0.0
2020-05-31;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-31;Salamanca;SA;30-39;0;0;0.0;0.0
2020-05-31;Castilla y León;CyL;30-39;3;0;0.022223045;0.0
2020-05-31;Ávila;AV;40-49;0;1;0.0;0.093370682
2020-05-31;León;LE;40-49;3;1;0.093796898;0.030556744
2020-05-31;Palencia;PA;40-49;0;1;0.0;0.090711176
2020-05-31;Salamanca;SA;40-49;4;0;0.175592625;0.0
2020-05-31;Segovia;SE;50-59;8;4;0.684404141;0.346350333
2020-05-31;Castilla y León;CyL;50-59;51;22;0.277685518;0.120750409
2020-05-31;Burgos;BU;60-69;8;4;0.343185621;0.184382779
2020-05-31;León;LE;60-69;26;8;0.858964617;0.266134398
2020-05-31;León;LE;70-79;72;35;3.44695519;1.41271443
2020-05-31;León;LE;>80;220;237;12.7219106;8.01189953
2020-05-31;Palencia;PA;>80;46;53;9.216589862;5.851827316
2020-05-31;Soria;SO;>80;89;117;24.38356164;20.58047493
2020-05-31;Valladolid;VA;>80;183;238;13.34792123;10.22029458
2020-06-01;Burgos;BU;0-9;0;0;0.0;0.0
2020-06-01;Salamanca;SA;0-9;0;0;0.0;0.0
2020-06-01;Segovia;SE;0-9;0;0;0.0;0.0
2020-06-01;Zamora;ZA;0-9;0;0;0.0;0.0
2020-06-01;Zamora;ZA;10-19;0;0;0.0;0.0
2020-06-01;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-06-01;Burgos;BU;20-29;1;0;0.062437562;0.0
2020-06-01;Palencia;PA;20-29;0;0;0.0;0.0
2020-06-01;Segovia;SE;20-29;0;0;0.0;0.0
2020-06-01;Ávila;AV;40-49;0;1;0.0;0.093370682
2020-06-01;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-06-01;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-06-01;Palencia;PA;50-59;3;1;0.236183278;0.082176021
2020-06-01;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-06-01;Valladolid;VA;60-69;23;10;0.738267959;0.297229818
2020-06-01;Ávila;AV;70-79;22;20;3.105590062;2.630194634
2020-06-01;León;LE;70-79;73;35;3.494829567;1.41271443
2020-06-01;Palencia;PA;70-79;16;9;2.150248622;1.142857143
2020-06-01;Soria;SO;70-79;23;8;5.712866369;1.97141449
2020-06-01;Zamora;ZA;70-79;13;3;1.475093612;0.303336704
2020-06-01;Castilla y León;CyL;70-79;376;169;3.445116364;1.378264203
2020-06-01;Zamora;ZA;>80;47;53;6.005622285;4.274883046
2020-06-02;Palencia;PA;0-9;0;0;0.0;0.0
2020-06-02;Burgos;BU;10-19;0;0;0.0;0.0
2020-06-02;León;LE;10-19;0;0;0.0;0.0
2020-06-02;Segovia;SE;10-19;0;0;0.0;0.0
2020-06-02;Valladolid;VA;10-19;0;0;0.0;0.0
2020-06-02;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-06-02;Zamora;ZA;20-29;0;0;0.0;0.0
2020-06-02;Burgos;BU;30-39;0;0;0.0;0.0
2020-06-02;León;LE;30-39;0;0;0.0;0.0
2020-06-02;Salamanca;SA;30-39;0;0;0.0;0.0
2020-06-02;Soria;SO;50-59;3;0;0.411015208;0.0
2020-06-02;Palencia;PA;60-69;7;0;0.60029157;0.0
2020-06-02;Zamora;ZA;60-69;10;3;0.862589494;0.279850746
2020-06-02;Castilla y León;CyL;60-69;145;50;0.951680865;0.334553338
2020-06-02;Palencia;PA;70-79;16;9;2.150248622;1.142857143
2020-06-02;Valladolid;VA;>80;183;239;13.34792123;10.263237
2020-06-03;Palencia;PA;10-19;0;0;0.0;0.0
2020-06-03;León;LE;30-39;0;0;0.0;0.0
2020-06-03;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-06-03;León;LE;50-59;9;4;0.25758443;0.112236595
2020-06-03;Castilla y León;CyL;50-59;51;22;0.277685518;0.120750409
2020-06-03;Valladolid;VA;60-69;23;10;0.738267959;0.297229818
2020-06-03;Zamora;ZA;>80;47;53;6.005622285;4.274883046
2020-06-03;Castilla y León;CyL;>80;1287;1467;15.7627866;10.81954155
2020-06-04;Ávila;AV;0-9;0;0;0.0;0.0
2020-06-04;Burgos;BU;0-9;0;0;0.0;0.0
2020-06-04;Segovia;SE;0-9;0;0;0.0;0.0
2020-06-04;Burgos;BU;10-19;0;0;0.0;0.0
2020-06-04;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-06-04;Ávila;AV;20-29;1;0;0.140016802;0.0
2020-06-04;Valladolid;VA;30-39;2;0;0.063893681;0.0
2020-06-04;Zamora;ZA;30-39;0;0;0.0;0.0
2020-06-04;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-06-04;Palencia;PA;50-59;3;1;0.236183278;0.082176021
2020-06-04;Soria;SO;50-59;3;0;0.411015208;0.0
2020-06-04;Castilla y León;CyL;50-59;51;22;0.277685518;0.120750409
2020-06-04;Segovia;SE;60-69;27;9;3.071672355;1.10633067
2020-06-04;Palencia;PA;70-79;16;9;2.150248622;1.142857143
2020-06-04;Segovia;SE;70-79;53;20;9.342499559;3.192338388
2020-06-04;Soria;SO;70-79;23;8;5.712866369;1.97141449
2020-06-04;Zamora;ZA;70-79;13;3;1.475093612;0.303336704
2020-06-04;Castilla y León;CyL;70-79;378;170;3.463441451;1.386419612
2020-06-04;Salamanca;SA;>80;234;287;18.82390797;14.3773169
2020-06-04;Soria;SO;>80;89;119;24.38356164;20.93227792
2020-06-04;Valladolid;VA;>80;183;245;13.34792123;10.52089148
2020-06-05;Salamanca;SA;0-9;0;0;0.0;0.0
2020-06-05;Zamora;ZA;0-9;0;0;0.0;0.0
2020-06-05;León;LE;10-19;0;0;0.0;0.0
2020-06-05;Segovia;SE;10-19;0;0;0.0;0.0
2020-06-05;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-06-05;Segovia;SE;30-39;1;0;0.112460639;0.0
2020-06-05;Castilla y León;CyL;40-49;13;8;0.072391538;0.045085409
2020-06-05;Ávila;AV;50-59;7;4;0.587593385;0.345184674
2020-06-05;León;LE;60-69;27;8;0.892001718;0.266134398
2020-06-05;Segovia;SE;60-69;27;9;3.071672355;1.10633067
2020-06-05;Palencia;PA;70-79;16;9;2.150248622;1.142857143
2020-06-05;Zamora;ZA;70-79;13;3;1.475093612;0.303336704
2020-06-05;Castilla y León;CyL;70-79;382;170;3.500091625;1.386419612
2020-06-05;Palencia;PA;>80;46;56;9.216589862;6.183062824
2020-06-05;Soria;SO;>80;89;119;24.38356164;20.93227792
2020-06-05;Valladolid;VA;>80;183;246;13.34792123;10.5638339
2020-06-05;Castilla y León;CyL;>80;1299;1494;15.90975897;11.01867422
2020-06-06;León;LE;0-9;0;0;0.0;0.0
2020-06-06;Segovia;SE;0-9;0;0;0.0;0.0
2020-06-06;Soria;SO;0-9;0;0;0.0;0.0
2020-06-06;Zamora;ZA;0-9;0;0;0.0;0.0
2020-06-06;Burgos;BU;10-19;0;0;0.0;0.0
2020-06-06;Palencia;PA;10-19;0;0;0.0;0.0
2020-06-06;Valladolid;VA;10-19;0;0;0.0;0.0
2020-06-06;Zamora;ZA;10-19;0;0;0.0;0.0
2020-06-06;Ávila;AV;20-29;1;0;0.140016802;0.0
2020-06-06;Burgos;BU;20-29;1;0;0.062437562;0.0
2020-06-06;León;LE;30-39;0;0;0.0;0.0
2020-06-06;Palencia;PA;30-39;0;0;0.0;0.0
2020-06-06;Salamanca;SA;30-39;0;0;0.0;0.0
2020-06-06;Soria;SO;30-39;0;0;0.0;0.0
2020-06-06;Valladolid;VA;30-39;2;0;0.063893681;0.0
2020-06-06;Zamora;ZA;30-39;0;0;0.0;0.0
2020-06-06;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-06-06;León;LE;40-49;3;1;0.093796898;0.030556744
2020-06-06;Salamanca;SA;40-49;4;0;0.175592625;0.0
2020-06-06;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-06-06;Palencia;PA;50-59;4;1;0.314911038;0.082176021
2020-06-06;Ávila;AV;60-69;10;1;0.990982063;0.110680686
2020-06-06;León;LE;60-69;27;8;0.892001718;0.266134398
2020-06-06;Segovia;SE;60-69;27;9;3.071672355;1.10633067
2020-06-06;Castilla y León;CyL;60-69;146;52;0.958244182;0.347935471
2020-06-06;Ávila;AV;70-79;22;21;3.105590062;2.761704366
2020-06-06;Burgos;BU;70-79;41;15;2.520750077;0.873006635
2020-06-06;León;LE;70-79;75;35;3.590578322;1.41271443
2020-06-06;Salamanca;SA;70-79;66;29;4.403816641;1.653081001
2020-06-06;Segovia;SE;70-79;53;20;9.342499559;3.192338388
2020-06-06;Soria;SO;70-79;24;8;5.961251863;1.97141449
2020-06-06;Castilla y León;CyL;70-79;382;170;3.500091625;1.386419612
2020-06-06;Burgos;BU;>80;150;172;13.60914535;9.249300925
2020-06-06;León;LE;>80;231;242;13.35800613;8.180926946
2020-06-06;Palencia;PA;>80;46;57;9.216589862;6.29347466
2020-06-06;Segovia;SE;>80;204;190;42.50885601;23.74109709
2020-06-06;Castilla y León;CyL;>80;1302;1498;15.94650206;11.04817535
2020-06-07;León;LE;0-9;0;0;0.0;0.0
2020-06-07;Salamanca;SA;0-9;0;0;0.0;0.0
2020-06-07;Zamora;ZA;0-9;0;0;0.0;0.0
2020-06-07;Burgos;BU;10-19;0;0;0.0;0.0
2020-06-07;Segovia;SE;10-19;0;0;0.0;0.0
2020-06-07;Zamora;ZA;10-19;0;0;0.0;0.0
2020-06-07;León;LE;20-29;0;0;0.0;0.0
2020-06-07;Palencia;PA;20-29;0;0;0.0;0.0
2020-06-07;Salamanca;SA;20-29;0;0;0.0;0.0
2020-06-07;Zamora;ZA;20-29;0;0;0.0;0.0
2020-06-07;León;LE;30-39;0;0;0.0;0.0
2020-06-07;Castilla y León;CyL;30-39;3;0;0.022223045;0.0
2020-06-07;Palencia;PA;40-49;0;1;0.0;0.090711176
2020-06-07;Segovia;SE;40-49;3;2;0.263689901;0.173626183
2020-06-07;Palencia;PA;50-59;4;1;0.314911038;0.082176021
2020-06-07;Salamanca;SA;50-59;13;3;0.523096733;0.118553646
2020-06-07;Soria;SO;50-59;3;0;0.411015208;0.0
2020-06-07;Valladolid;VA;50-59;5;4;0.126656028;0.099090842
2020-06-07;Burgos;BU;60-69;8;4;0.343185621;0.184382779
2020-06-07;Soria;SO;60-69;5;1;0.920132499;0.203707476
2020-06-07;Burgos;BU;70-79;41;15;2.520750077;0.873006635
2020-06-07;León;LE;70-79;75;35;3.590578322;1.41271443
2020-06-07;Salamanca;SA;70-79;67;29;4.470541136;1.653081001
2020-06-07;Zamora;ZA;70-79;13;3;1.475093612;0.303336704
2020-06-07;Salamanca;SA;>80;236;291;18.98479607;14.57769763
2020-06-07;Valladolid;VA;>80;183;248;13.34792123;10.64971873
2020-06-08;Ávila;AV;0-9;0;0;0.0;0.0
2020-06-08;León;LE;0-9;0;0;0.0;0.0
2020-06-08;Salamanca;SA;10-19;0;0;0.0;0.0
2020-06-08;Soria;SO;10-19;0;0;0.0;0.0
2020-06-08;Salamanca;SA;20-29;0;0;0.0;0.0
2020-06-08;Zamora;ZA;20-29;0;0;0.0;0.0
2020-06-08;Burgos;BU;30-39;0;0;0.0;0.0
2020-06-08;Salamanca;SA;30-39;0;0;0.0;0.0
2020-06-08;Palencia;PA;40-49;0;1;0.0;0.090711176
2020-06-08;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-06-08;Zamora;ZA;40-49;0;1;0.0;0.092191389
2020-06-08;Castilla y León;CyL;40-49;13;8;0.072391538;0.045085409
2020-06-08;Ávila;AV;50-59;7;4;0.587593385;0.345184674
2020-06-08;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-06-08;León;LE;50-59;10;4;0.286204923;0.112236595
2020-06-08;Segovia;SE;50-59;8;4;0.684404141;0.346350333
2020-06-08;Valladolid;VA;50-59;5;4;0.126656028;0.099090842
2020-06-08;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-06-08;Ávila;AV;70-79;22;21;3.105590062;2.761704366
2020-06-08;Burgos;BU;70-79;41;15;2.520750077;0.873006635
2020-06-08;Salamanca;SA;70-79;67;29;4.470541136;1.653081001
2020-06-08;Segovia;SE;70-79;54;20;9.518773136;3.192338388
2020-06-08;Castilla y León;CyL;70-79;385;170;3.527579256;1.386419612
2020-06-08;Ávila;AV;>80;116;127;19.57475532;14.08138375
